state_name,statefips,county_name,countyfips,totalrets,agi_stub,child_dep,avg_income_ALL,taxes_paid_ded,pre,post
NJ,34,Gloucester,15,26450,7,1,136509,13550.777637662883,109554.41216958397,111500.97624381306
NJ,34,Gloucester,15,6370,8,1,343751,31371.065182829887,257078.02663807577,272038.76405073074
NJ,34,Hudson,17,46000,2,1,5402,5444.7058823529405,5641.633641567591,5659.560986349626
NJ,34,Hudson,17,74330,3,2,17040,4328.625954198473,19117.929247443255,19254.45733788396
NJ,34,Hudson,17,74740,4,1,36411,4075.55720653789,32310.283014752426,33147.681183237466
NJ,34,Hudson,17,47270,5,1,61533,5941.628365068943,50726.376864249956,52181.24662603396
NJ,34,Hudson,17,28610,6,1,86392,8073.358490566038,69049.67291829691,71114.2532561505
NJ,34,Hudson,17,39360,7,1,137137,12600.591510090468,105954.99028166439,108953.80834419817
NJ,34,Hudson,17,18040,8,1,420804,39881.75519630485,304838.13229901163,317966.2017101995
NJ,34,Hunterdon,19,8970,2,1,4599,6789.855072463768,4684.110236220473,4703.425196850395
NJ,34,Hunterdon,19,7750,3,1,16988,6844.366197183098,16473.044545801364,16694.495400788437
NJ,34,Hunterdon,19,9180,4,1,37000,7484.137931034483,32812.15111814532,33539.139013452914
NJ,34,Hunterdon,19,7700,5,1,62016,9045.192307692309,52208.08339194318,53437.52680965148
NJ,34,Hunterdon,19,6240,6,1,87118,10859.009009009009,72407.54129886506,74066.83770491803
NJ,34,Hunterdon,19,14470,7,1,141684,15582.004555808657,113906.49460388659,115731.03416741644
NJ,34,Hunterdon,19,9330,8,1,449310,44549.136069114465,328419.35507513094,344190.30640262604
NJ,34,Mercer,21,24620,2,1,5064,6110.23622047244,5264.775862068966,5284.620689655172
NJ,34,Mercer,21,32560,3,2,17141,5484.375,18430.20790344723,18563.51729510751
NJ,34,Mercer,21,36810,4,1,36322,5712.903225806451,32183.390369369834,32980.08111888112
NJ,34,Mercer,21,22520,5,1,61426,7578.704525288376,51207.7677148282,52514.92459770115
NJ,34,Mercer,21,14970,6,1,86742,9923.232323232323,71215.69441079962,72962.40178571429
NJ,34,Mercer,21,27420,7,1,139169,15100.339702760086,111439.92197865894,113417.1509875161
NJ,34,Mercer,21,15230,8,1,510952,54369.34404283802,371621.10687472014,390832.2724685072
NJ,34,Middlesex,23,53650,2,1,5063,6377.710843373494,5256.560165975104,5273.1410788381745
NJ,34,Middlesex,23,71550,3,1,17170,6175.028768699654,17266.632286344942,17520.030367532283
NJ,34,Middlesex,23,81590,4,1,36526,6363.268365817091,32532.555034730773,33327.54811926028
NJ,34,Middlesex,23,55900,5,1,61720,7780.29768899334,51583.02877802856,52880.27217294899
NJ,34,Middlesex,23,40400,6,1,86827,9843.774940143656,71445.01866298843,73152.41475826972
NJ,34,Middlesex,23,72870,7,1,138049,14568.231998681826,110377.30700877534,112354.0983052287
NJ,34,Middlesex,23,25490,8,1,374401,36834.993973483324,278507.6923302481,295114.00717696006
NJ,34,Monmouth,25,48190,2,1,4733,6776.3066202090595,4852.631567929663,4870.775172702533
NJ,34,Monmouth,25,50410,3,1,17083,6343.793584379358,16872.62855249857,17109.561354019745
NJ,34,Monmouth,25,54920,4,1,36602,6965.197666882696,32508.25179915456,33259.73855354139
NJ,34,Monmouth,25,39090,5,1,61817,8279.06633906634,51780.260490894696,53024.99419371867
NJ,34,Monmouth,25,29220,6,1,87018,10330.386473429951,72005.04307366439,73617.47337070778
NJ,34,Monmouth,25,62000,7,1,140214,15009.537417395964,112756.95614441331,114550.66055087336
NJ,34,Monmouth,25,33170,8,1,486343,50150.94397076736,353739.75906418974,371115.79577462986
NJ,34,Morris,27,33900,2,1,4634,6621.3675213675215,4733.61465157832,4754.93537820131
NJ,34,Morris,27,32870,3,1,17048,6828.308823529412,16781.408986867315,17013.162488393686
NJ,34,Morris,27,40010,4,1,36929,7363.267070008644,32732.109141496676,33469.43820512821
NJ,34,Morris,27,31890,5,1,61920,8727.752442996743,51746.00017959278,52990.24499030381
NJ,34,Morris,27,24430,6,1,86965,10702.35003092146,71652.21549104825,73275.56711409398
NJ,34,Morris,27,52640,7,1,140893,15627.647185680398,113073.39409064765,114893.36554743121
NJ,34,Morris,27,34960,8,1,530113,55488.17048419832,381811.2750462447,398556.9248916011
NJ,34,Ocean,29,41310,2,1,5004,5380.000000000001,5197.656877141459,5216.266275085658
NJ,34,Ocean,29,55240,3,2,17143,4977.283372365339,18218.344775054524,18361.054217974637
NJ,34,Ocean,29,59690,4,1,36327,5755.140186915889,32765.382995919474,33541.85581874356
NJ,34,Ocean,29,40390,5,1,61750,6946.531382727702,52167.54351011563,53447.491486658204
NJ,34,Ocean,29,28820,6,1,86856,8660.947964966512,72441.30557401577,74114.1291916696
NJ,34,Ocean,29,44210,7,1,134769,12502.578268876612,108840.64497285424,110956.52109336393
NJ,34,Ocean,29,10080,8,1,392002,36253.50966429298,294854.5902380952,313618.6769761905
NJ,34,Passaic,31,38830,2,1,5429,7668.115942028986,5689.509875259875,5708.779106029106
NJ,34,Passaic,31,61900,3,2,17050,6776.702508960573,19092.624423787736,19219.699443717276
NJ,34,Passaic,31,58870,4,2,35965,6738.902340597256,33874.79942599207,34923.81387684302
NJ,34,Passaic,31,30140,5,1,61255,8707.127272727272,51366.857895758854,52660.204297407916
NJ,34,Passaic,31,18460,6,1,86705,11118.497576736672,71421.02556542862,73058.58078845085
NJ,34,Passaic,31,29510,7,1,137287,15686.142034548942,110134.28878908395,111908.20333066312
NJ,34,Passaic,31,9340,8,1,382525,39891.83895538629,283609.14794816414,300960.6185361274
NJ,34,Salem,33,4310,2,1,5255,5465.0,5531.672941176471,5547.905882352941
NJ,34,Salem,33,6400,3,2,17108,4853.731343283582,18370.09652225755,18499.41653418124
NJ,34,Salem,33,6850,4,1,36386,5625.827814569537,32312.393147713887,33129.965309200605
NJ,34,Salem,33,4270,5,1,61557,7021.693121693122,51737.91929382093,53124.22596153846
NJ,34,Salem,33,3100,6,1,86778,8714.673913043478,71952.6735483871,73835.79672131148
NJ,34,Salem,33,4700,7,1,134090,12331.060606060608,107498.26262956903,109949.55305510093
NJ,34,Salem,33,800,8,1,320539,27702.531645569616,242879.3375,256136.47884615383
NJ,34,Somerset,35,22300,2,1,4701,6562.142857142857,4811.542326844726,4831.468537799909
NJ,34,Somerset,35,22790,3,1,17129,6392.463768115942,16930.435537122543,17168.465832961145
NJ,34,Somerset,35,27720,4,1,36765,6763.262599469496,32632.96281312998,33391.27866419295
NJ,34,Somerset,35,20630,5,1,61912,8174.024738344434,51728.90889634488,52974.87261785356
NJ,34,Somerset,35,15450,6,1,87038,10209.695817490494,71506.92258434277,73178.13515312916
NJ,34,Somerset,35,33520,7,1,141331,15276.665527844209,112970.73969300972,114932.462777905
NJ,34,Somerset,35,23940,8,1,511623,53166.84989429176,369149.2344857511,386226.0620740633
NJ,34,Sussex,37,10160,2,1,4860,6403.896103896103,4987.765174129353,5003.780099502487
NJ,34,Sussex,37,10930,3,1,17032,6346.408839779006,16555.5985306769,16772.007462686568
NJ,34,Sussex,37,13300,4,1,36833,6848.402948402948,32616.669789695,33378.2354763749
NJ,34,Sussex,37,10180,5,1,62070,8142.754919499106,52190.47780799271,53454.799796747975
NJ,34,Sussex,37,8250,6,1,86926,9895.254237288136,72149.51483687306,73803.00370828183
NJ,34,Sussex,37,14850,7,1,136551,14090.751879699248,109735.48148834359,111685.3005187747
NJ,34,Sussex,37,4280,8,1,376897,37726.41509433962,279124.4973941726,296116.38920285867
NJ,34,Union,39,39490,2,1,5128,7465.94827586207,5326.634477459017,5346.443391393444
NJ,34,Union,39,56220,3,1,17105,6757.487922705313,17551.6932246331,17823.790462427747
NJ,34,Union,39,59690,4,1,36324,6539.654025282768,32416.675688909752,33232.257953568354
NJ,34,Union,39,36180,5,1,61477,8468.323699421966,51420.74232136685,52706.45946720138
NJ,34,Union,39,22400,6,1,86662,10836.706349206348,71125.23854645815,72778.68077276909
NJ,34,Union,39,37140,7,1,138506,16245.93520782396,110982.66756946835,112591.78122257828
NJ,34,Union,39,20210,8,1,513361,56818.899999999994,370075.1781989164,386364.2694993549
NJ,34,Warren,41,7600,2,1,4930,5837.254901960784,5097.275862068966,5112.327586206897
NJ,34,Warren,41,8990,3,1,17147,5864.661654135339,16885.203835069267,17118.206818181818
NJ,34,Warren,41,10750,4,1,36810,6607.612456747405,32655.11496820668,33427.0707456979
NJ,34,Warren,41,7720,5,1,61905,7940.25641025641,52036.13058097233,53342.952127659584
NJ,34,Warren,41,5680,6,1,86996,9706.25,72266.59200363471,73937.63799283154
NJ,34,Warren,41,9850,7,1,136402,13687.701149425287,109466.64304028734,111513.53058661103
NJ,34,Warren,41,2360,8,1,329101,31960.08583690987,247599.7914172376,260130.25412910208
NM,35,Bernalillo,1,45770,2,1,5069,2336.046511627907,5329.643989431968,5348.411052399824
NM,35,Bernalillo,1,73650,3,2,17240,2396.257796257796,18623.41681714312,18755.372309801234
NM,35,Bernalillo,1,77220,4,1,35898,2981.892443839347,32049.667357566894,32883.62552631579
NM,35,Bernalillo,1,39550,5,1,61386,4228.544659587757,51555.105939116525,52973.926497044464
NM,35,Bernalillo,1,24820,6,1,86648,5558.345864661655,71578.56936410588,73533.14582484725
NM,35,Bernalillo,1,34000,7,1,134705,8475.327251090837,107628.78387671258,110551.8952352767
NM,35,Bernalillo,1,9640,8,1,394543,22155.09309967141,294915.28146719397,314007.01603669603
NM,35,Catron,3,260,2,1,4754,0.0,5000.521739130435,5035.086956521739
NM,35,Catron,3,330,3,1,16864,933.3333333333334,17786.545454545456,18108.636363636364
NM,35,Catron,3,330,4,1,34864,1925.0,33445.15886134068,34380.393939393936
NM,35,Catron,3,170,5,1,63106,3200.0,54616.294117647056,56291.5
NM,35,Catron,3,90,6,1,85133,4175.0,71543.54320987655,73161.55555555556
NM,35,Catron,3,100,7,1,183580,7380.0,152319.0,158381.0
NM,35,Catron,3,0,8,0,0,0.0,0.0,0.0
NM,35,Chaves,5,4400,2,2,5227,1480.0,5714.455580865603,5738.177676537585
NM,35,Chaves,5,6800,3,2,17170,1933.3333333333335,19397.174866905218,19517.90652818991
NM,35,Chaves,5,6710,4,2,35844,2148.611111111111,34499.234281256555,35635.278366111954
NM,35,Chaves,5,3230,5,1,61279,3158.9743589743593,52179.134133126936,53542.040625
NM,35,Chaves,5,1850,6,1,86017,4535.820895522388,71914.21874265569,73853.88043478261
NM,35,Chaves,5,1860,7,1,131159,7094.495412844037,105502.02832697422,108950.44623655915
NM,35,Chaves,5,500,8,1,466768,24464.44444444444,347999.3208333333,368696.6770833333
NM,35,Cibola,6,1820,2,2,5010,650.0,5507.03867403315,5531.414364640884
NM,35,Cibola,6,2710,3,2,16958,1342.857142857143,19478.497975987222,19595.712686567163
NM,35,Cibola,6,2480,4,2,35532,2122.222222222222,34161.46152829191,35313.852459016394
NM,35,Cibola,6,1080,5,1,61845,3630.0,52295.72170301142,53808.906542056066
NM,35,Cibola,6,650,6,1,85208,4377.777777777777,71138.85096153847,73184.375
NM,35,Cibola,6,500,7,1,128734,6482.608695652175,102765.32627450982,106502.2156862745
NM,35,Cibola,6,70,8,0,306557,13760.0,235361.2857142857,246704.2857142857
NM,35,Colfax,7,1020,2,1,5268,800.0,5642.019607843137,5664.401960784314
NM,35,Colfax,7,1430,3,1,17255,2255.5555555555557,17722.95,18007.05
NM,35,Colfax,7,1360,4,1,35618,2476.470588235294,32260.7098880597,33083.13432835821
NM,35,Colfax,7,670,5,1,62164,4025.0,53099.759189128985,54502.71641791045
NM,35,Colfax,7,370,6,1,87243,4661.538461538462,73899.23755334281,75953.71052631579
NM,35,Colfax,7,360,7,1,132319,8372.727272727272,108395.11728395062,111877.03858024691
NM,35,Colfax,7,90,8,1,362156,16271.42857142857,275503.3333333333,294968.22222222225
NM,35,Curry,9,3010,2,1,5303,1180.0,5714.093023255814,5735.279069767442
NM,35,Curry,9,5800,3,2,17520,1637.5,19322.956438389196,19461.48951048951
NM,35,Curry,9,6140,4,2,35467,1992.8571428571427,34328.28494336137,35452.67495854063
NM,35,Curry,9,2600,5,1,61266,3101.7857142857147,52172.1885064352,53552.77042801557
NM,35,Curry,9,1480,6,1,86716,4070.588235294118,72539.70493973703,74561.26351351352
NM,35,Curry,9,1570,7,1,129890,6397.777777777777,104656.25063897116,107869.29299363057
NM,35,Curry,9,260,8,1,374150,16013.636363636364,285428.2861538462,303198.24615384615
NM,35,DeBaca,11,200,2,2,4900,0.0,5211.666666666667,5224.166666666667
NM,35,DeBaca,11,210,3,1,17171,0.0,17994.190476190477,18305.904761904763
NM,35,DeBaca,11,180,4,1,34794,0.0,32131.388888888894,32914.555555555555
NM,35,DeBaca,11,80,5,1,61975,4000.0,53636.666666666664,54530.541666666664
NM,35,DeBaca,11,40,6,1,93925,0.0,80229.0,83104.0
NM,35,DeBaca,11,60,7,1,151783,5866.666666666667,126032.5,129551.0
NM,35,DeBaca,11,0,8,0,0,0.0,0.0,0.0
NM,35,Dona Ana,13,16460,2,1,5308,1873.5294117647059,5673.723547400612,5699.73516819572
NM,35,Dona Ana,13,28110,3,2,17013,2064.3564356435645,19198.605056309305,19322.713824057446
NM,35,Dona Ana,13,21040,4,1,35566,2529.830508474576,32458.82856778287,33312.828585224524
NM,35,Dona Ana,13,9720,5,1,61287,3663.4674922600616,52011.63164433116,53379.890510948906
NM,35,Dona Ana,13,5890,6,1,86658,4914.33962264151,72285.83668393483,74218.02393162393
NM,35,Dona Ana,13,6970,7,1,131439,7561.659192825111,105482.66548930152,108676.96834532374
NM,35,Dona Ana,13,1450,8,1,418331,22017.82945736434,311110.15244252875,331021.67236590036
NM,35,Eddy,15,3290,2,2,5402,916.6666666666667,5904.780487804878,5927.301829268293
NM,35,Eddy,15,4880,3,2,17316,1671.4285714285716,19159.68793789538,19284.390041493774
NM,35,Eddy,15,5360,4,1,36376,2229.508196721312,32584.70450959488,33428.868571428575
NM,35,Eddy,15,3710,5,1,62078,3204.6511627906975,52177.462408152714,53622.12602739726
NM,35,Eddy,15,2560,6,1,86259,4140.449438202247,70958.31276144192,73005.61023622047
NM,35,Eddy,15,3540,7,1,132462,6911.51832460733,105343.57714896741,108517.92036132657
NM,35,Eddy,15,820,8,1,565233,30928.169014084506,411293.0921409214,430754.2466124661
NM,35,Grant,17,2380,2,1,5021,1100.0,5413.388185654008,5442.308016877636
NM,35,Grant,17,3010,3,1,17028,1718.75,17596.151168383727,17882.62626262626
NM,35,Grant,17,2630,4,1,36131,2409.6774193548385,32923.52205763613,33764.474903474904
NM,35,Grant,17,1680,5,1,61738,3351.3513513513517,52362.50114057599,53859.18562874251
NM,35,Grant,17,1120,6,1,85924,4403.125,71709.02678571429,73817.77678571429
NM,35,Grant,17,980,7,1,128655,6362.0,103859.83817769532,107222.62626262626
NM,35,Grant,17,180,8,1,482911,16786.666666666664,353894.02777777775,376517.5833333333
NM,35,Guadalupe,19,400,2,1,4680,0.0,5076.275,5107.625
NM,35,Guadalupe,19,560,3,1,17418,0.0,18100.542091836734,18371.5
NM,35,Guadalupe,19,480,4,1,35667,2387.5,32262.35815602837,33069.914893617024
NM,35,Guadalupe,19,170,5,1,59929,6060.0,52005.362745098035,53298.72222222221
NM,35,Guadalupe,19,80,6,1,84425,0.0,72208.0,73882.5
NM,35,Guadalupe,19,70,7,1,190457,9440.0,151124.2857142857,155160.7142857143
NM,35,Guadalupe,19,0,8,0,0,0.0,0.0,0.0
NM,35,Harding,21,60,2,0,4467,0.0,4467.0,4467.0
NM,35,Harding,21,60,3,2,18950,0.0,19746.666666666668,19908.333333333332
NM,35,Harding,21,80,4,1,34625,0.0,32104.555555555555,32941.555555555555
NM,35,Harding,21,60,5,1,64517,0.0,56785.666666666664,57555.0
NM,35,Harding,21,0,6,0,0,0.0,0.0,0.0
NM,35,Harding,21,30,7,1,186400,0.0,156270.0,163175.0
NM,35,Harding,21,0,8,0,0,0.0,0.0,0.0
NM,35,Hidalgo,23,310,2,1,5381,0.0,6111.545454545455,6141.090909090908
NM,35,Hidalgo,23,510,3,1,17124,0.0,18001.941176470587,18299.41176470588
NM,35,Hidalgo,23,390,4,1,35844,1983.3333333333335,33070.20710059172,33944.02564102564
NM,35,Hidalgo,23,200,5,1,62240,2720.0,52607.9,54054.75
NM,35,Hidalgo,23,160,6,1,87150,3650.0,71723.83088235294,73819.29411764706
NM,35,Hidalgo,23,130,7,1,137700,6342.857142857143,111308.92307692308,115107.0
NM,35,Hidalgo,23,0,8,0,0,0.0,0.0,0.0
NM,35,Lea,25,4120,2,1,5073,1110.0,5454.516990291262,5475.631067961165
NM,35,Lea,25,5960,3,2,17088,1236.111111111111,19435.397565692183,19555.56271186441
NM,35,Lea,25,6870,4,2,36543,1656.8807339449543,34804.87244651139,35931.908419497784
NM,35,Lea,25,4630,5,2,61641,2586.029411764706,53524.01800643695,55062.45295404814
NM,35,Lea,25,2740,6,2,86413,4153.061224489797,73075.14030220594,75234.50553505534
NM,35,Lea,25,3280,7,1,132174,6810.3448275862065,105362.2385156367,108710.93300164596
NM,35,Lea,25,750,8,1,501629,27595.3125,361843.40401826485,378478.1037442923
NM,35,Lincoln,27,1650,2,1,4852,1488.888888888889,5196.866666666667,5223.600000000001
NM,35,Lincoln,27,2440,3,1,17408,2233.3333333333335,17976.357203591593,18265.406639004148
NM,35,Lincoln,27,2180,4,1,35620,2675.675675675676,32973.38141352362,33798.444444444445
NM,35,Lincoln,27,1060,5,1,61296,3780.0,52861.84043126685,54184.71428571428
NM,35,Lincoln,27,610,6,1,86244,5742.857142857143,73358.78503437334,75231.37096774194
NM,35,Lincoln,27,650,7,0,128674,7895.121951219513,105367.45665445665,107954.99902319904
NM,35,Lincoln,27,200,8,0,441740,25294.11764705882,332480.60526315786,354415.2131578948
NM,35,Los Alamos,28,990,2,1,4734,0.0,4843.44,4863.36
NM,35,Los Alamos,28,820,3,1,17056,2014.2857142857142,16483.880182926827,16714.65
NM,35,Los Alamos,28,1060,4,1,37075,2978.9473684210525,32520.588589398023,33325.91428571429
NM,35,Los Alamos,28,1020,5,1,62446,4002.857142857143,51672.81029411765,53124.5
NM,35,Los Alamos,28,1030,6,1,86747,4922.448979591836,70427.96731712007,72460.46534653465
NM,35,Los Alamos,28,2890,7,1,141199,8012.560386473429,111265.81896386006,114397.22222222222
NM,35,Los Alamos,28,1020,8,1,287745,15476.59574468085,222527.7937254902,230579.74019607843
NM,35,Luna,29,2250,2,1,5515,1075.0,6085.613333333334,6111.96
NM,35,Luna,29,3660,3,2,16916,1944.4444444444443,19781.859368649235,19898.176308539947
NM,35,Luna,29,2430,4,1,35031,1653.8461538461538,32600.385048010976,33457.29166666666
NM,35,Luna,29,980,5,1,61080,2783.333333333333,52328.619897959186,53626.125
NM,35,Luna,29,490,6,1,87073,4600.0,72576.33224489796,74633.94
NM,35,Luna,29,460,7,1,126791,6876.0,101883.33526570049,105144.77777777778
NM,35,Luna,29,60,8,1,361450,16100.0,281293.6666666667,300145.5
NM,35,McKinley,31,7360,2,3,5329,0.0,5740.746922024625,5758.060191518468
NM,35,McKinley,31,11020,3,2,16723,1533.3333333333335,19120.112519374194,19237.805656934306
NM,35,McKinley,31,7740,4,2,35546,1655.1724137931033,34234.94353414061,35400.8183006536
NM,35,McKinley,31,2960,5,2,60719,2683.6363636363635,52435.612967419474,54080.87328767123
NM,35,McKinley,31,1360,6,1,85866,3875.0,70700.05493079584,72657.20588235294
NM,35,McKinley,31,1240,7,1,130221,6853.030303030304,103557.48191987514,106797.91935483871
NM,35,McKinley,31,250,8,1,397676,20990.909090909092,292215.235,311101.195
